Identificador del model,Nom del model,Tipus de vehicle,Identificador de la marca
25538,MAZDA 2 SKYACTIV-G 1.5 66 kW (90 CV) MT Origin (2021),Turisme,105
25539,MAZDA 2 SKYACTIV-G 1.5 66 kW (90 CV) MT Origin Navi,Turisme,105
25540,MAZDA 2 SKYACTIV-G 1.5 66 kW (90 CV) MT Signature (2020),Turisme,105
25541,MAZDA 2 SKYACTIV-G 1.5 66 kW (90 CV) MT Zenith,Turisme,105
25542,MAZDA 2 SKYACTIV-G 1.5 66 kW (90 CV) MT Zenith (2020),Turisme,105
25543,MAZDA 2 SKYACTIV-G 1.5 66 kW (90 CV) MT Zenith Navi,Turisme,105
25544,MAZDA 2 SKYACTIV-G 1.5 66 kW (90 CV) MT Zenith Safety,Turisme,105
25545,MAZDA 2 SKYACTIV-G 1.5 66 kW (90 CV) MT Zenith Safety Navi,Turisme,105
25546,MAZDA 2 SKYACTIV-G 1.5 66 kW (90 CV) MT Zenith Safety White,Turisme,105
25547,MAZDA 2 SKYACTIV-G 1.5 66 kW (90 CV) MT Zenith Safety White Navi,Turisme,105
25548,MAZDA 2 SKYACTIV-G 1.5 85 kW (115 CV) MT Zenith,Turisme,105
25549,MAZDA 2 SKYACTIV-G 1.5 85 kW (115 CV) MT Zenith Navi,Turisme,105
25550,MAZDA 2 SKYACTIV-G 1.5 85 kW (115 CV) MT Zenith Safety,Turisme,105
25551,MAZDA 2 SKYACTIV-G 1.5 85 kW (115 CV) MT Zenith Safety Navi,Turisme,105
25552,MAZDA 2 SKYACTIV-G 1.5 85 kW (115 CV) MT Zenith Safety White,Turisme,105
25553,MAZDA 2 SKYACTIV-G 1.5 85 kW (115 CV) MT Zenith Safety White Navi,Turisme,105
25554,MAZDA 3 1.5 Luxury,Turisme,105
25555,MAZDA 3 1.5 Luxury Aut,Turisme,105
25556,MAZDA 3 1.5 Luxury Cuero,Turisme,105
25557,MAZDA 3 1.5 Luxury Cuero Aut,Turisme,105
25558,MAZDA 3 1.5 Luxury Cuero Beige,Turisme,105
25559,MAZDA 3 1.5 Luxury Cuero Beige+Navegador,Turisme,105
25560,MAZDA 3 1.5 Luxury Cuero blanco,Turisme,105
25561,MAZDA 3 1.5 Luxury Cuero blanco Aut,Turisme,105
25562,MAZDA 3 1.5 Luxury Cuero blanco+Navegador,Turisme,105
25563,MAZDA 3 1.5 Luxury Cuero blanco+Navegador Aut,Turisme,105
25564,MAZDA 3 1.5 Luxury Cuero+Navegador,Turisme,105
25565,MAZDA 3 1.5 Luxury Cuero+Navegador Aut,Turisme,105
25566,MAZDA 3 1.5 Luxury Navegador,Turisme,105
25567,MAZDA 3 1.5 Luxury Navegador Aut,Turisme,105
25568,MAZDA 3 1.5 Luxury Safety,Turisme,105
25569,MAZDA 3 1.5 Luxury Safety+Cuero,Turisme,105
25570,MAZDA 3 1.5 Luxury Safety+Cuero Beige,Turisme,105
25571,MAZDA 3 1.5 Luxury Safety+Cuero Beige+Navegador,Turisme,105
25572,MAZDA 3 1.5 Luxury Safety+Cuero+Navegador,Turisme,105
25573,MAZDA 3 1.5 Luxury Safety+Navegador,Turisme,105
25574,MAZDA 3 1.5 Pulse,Turisme,105
25575,MAZDA 3 1.5 Pulse 100,Turisme,105
25576,MAZDA 3 1.5 Style,Turisme,105
25577,MAZDA 3 1.5 Style 100,Turisme,105
25578,MAZDA 3 1.5 Style Aut,Turisme,105
25579,MAZDA 3 1.5 Style Comfort,Turisme,105
25580,MAZDA 3 1.5 Style Comfort+Navegador,Turisme,105
25581,MAZDA 3 1.5 Style Comfort+Visual,Turisme,105
25582,MAZDA 3 1.5 Style Comfort+Visual+Navegador,Turisme,105
25583,MAZDA 3 1.5 Style Confort,Turisme,105
25584,MAZDA 3 1.5 Style Confort 100,Turisme,105
25585,MAZDA 3 1.5 Style Confort Aut,Turisme,105
25586,MAZDA 3 1.5 Style Confort+Navegador,Turisme,105
25587,MAZDA 3 1.5 Style Confort+Navegador / Trend+Navegador,Turisme,105
25588,MAZDA 3 1.5 Style Confort+Navegador 100,Turisme,105
25589,MAZDA 3 1.5 Style Confort+Navegador Aut,Turisme,105
25590,MAZDA 3 1.5 Style Confort+Visual,Turisme,105
25591,MAZDA 3 1.5 Style Confort+Visual 100,Turisme,105
25592,MAZDA 3 1.5 Style Confort+Visual Aut,Turisme,105
25593,MAZDA 3 1.5 Style Confort+Visual+Navegador,Turisme,105
25594,MAZDA 3 1.5 Style Confort+Visual+Navegador 100,Turisme,105
25595,MAZDA 3 1.5 Style Confort+Visual+Navegador Aut,Turisme,105
25596,MAZDA 3 1.5 Style Navegador,Turisme,105
25597,MAZDA 3 1.5 Style Navegador / Trend,Turisme,105
25598,MAZDA 3 1.5 Style Navegador 100,Turisme,105
25599,MAZDA 3 1.5 Style Navegador Aut,Turisme,105
25600,MAZDA 3 1.6 Active,Turisme,105
25601,MAZDA 3 1.6 Active (2009),Turisme,105
25602,MAZDA 3 1.6 Active / Active +,Turisme,105
25603,MAZDA 3 1.6 Active +,Turisme,105
25604,MAZDA 3 1.6 Active + Active,Turisme,105
25605,MAZDA 3 1.6 Active + kendo,Turisme,105
25606,MAZDA 3 1.6 CRTD Active,Turisme,105
25607,MAZDA 3 1.6 CRTD Active (2009),Turisme,105
25608,MAZDA 3 1.6 CRTD Active / Active+,Turisme,105
25609,MAZDA 3 1.6 CRTD Active /Active DPF /Active+ /Active+ DPF,Turisme,105
25610,MAZDA 3 1.6 CRTD Active +,Turisme,105
25611,MAZDA 3 1.6 CRTD Active + Kendo,Turisme,105
25612,MAZDA 3 1.6 CRTD Iruka,Turisme,105
25613,MAZDA 3 1.6 CRTD Mirai,Turisme,105
25614,MAZDA 3 1.6 CRTD Pulse,Turisme,105
25615,MAZDA 3 1.6 CRTD Pulse (2009),Turisme,105
25616,MAZDA 3 1.6 CRTD Sportive,Turisme,105
25617,MAZDA 3 1.6 CRTD Sportive / Sportive DPF,Turisme,105
25618,MAZDA 3 1.6 CRTD Sportive Kendo,Turisme,105
25619,MAZDA 3 1.6 CRTD Style,Turisme,105
25620,MAZDA 3 1.6 CRTD Style (2009),Turisme,105
25621,MAZDA 3 1.6 CRTD Style +,Turisme,105
25622,MAZDA 3 1.6 CRTD Style + (2009),Turisme,105
25623,MAZDA 3 1.6 Iruka,Turisme,105
25624,MAZDA 3 1.6 Mirai,Turisme,105
25625,MAZDA 3 1.6 Pulse,Turisme,105
25626,MAZDA 3 1.6 Pulse (2009),Turisme,105
25627,MAZDA 3 1.6 Style,Turisme,105
25628,MAZDA 3 1.6 Style (2009),Turisme,105
25629,MAZDA 3 1.6 Style +,Turisme,105
25630,MAZDA 3 1.6 Style + (2009),Turisme,105
25631,MAZDA 3 1.6 VVT Active / Active+,Turisme,105
25632,MAZDA 3 1.6 VVT Active+ Aut,Turisme,105
25633,MAZDA 3 1.8 SKYACTIV-D 116 Evolution 6V 5p,Turisme,105
25634,MAZDA 3 1.8 SKYACTIV-D 116 Origin 6V 5p,Turisme,105
25635,MAZDA 3 2.0 CRTD Active+,Turisme,105
25636,MAZDA 3 2.0 CRTD Sportive,Turisme,105
25637,MAZDA 3 2.0 CRTD Sportive kendo,Turisme,105
25638,MAZDA 3 2.0 CRTD Sportive kendo +,Turisme,105
25639,MAZDA 3 2.0 Luxury,Turisme,105
25640,MAZDA 3 2.0 Luxury / i-ELOOP Style 165,Turisme,105
25641,MAZDA 3 2.0 Luxury 120,Turisme,105
25642,MAZDA 3 2.0 Luxury 165,Turisme,105
25643,MAZDA 3 2.0 Luxury Aut,Turisme,105
25644,MAZDA 3 2.0 Luxury Aut. (2009),Turisme,105
25645,MAZDA 3 2.0 Luxury Aut. 120,Turisme,105
25646,MAZDA 3 2.0 Luxury i-Stop,Turisme,105
25647,MAZDA 3 2.0 Luxury Navegador 120,Turisme,105
25648,MAZDA 3 2.0 Luxury Navegador 165,Turisme,105
25649,MAZDA 3 2.0 Luxury Navegador Aut. 120,Turisme,105
25650,MAZDA 3 2.0 Luxury Safety 120,Turisme,105
25651,MAZDA 3 2.0 Luxury Safety 165,Turisme,105
25652,MAZDA 3 2.0 Luxury Safety Aut. 120,Turisme,105
25653,MAZDA 3 2.0 Luxury Safety+Cuero 165,Turisme,105
25654,MAZDA 3 2.0 Luxury Safety+Cuero Beige 165,Turisme,105
25655,MAZDA 3 2.0 Luxury Safety+Cuero Beige+Navegador 165,Turisme,105
25656,MAZDA 3 2.0 Luxury Safety+Cuero Blanco 120,Turisme,105
25657,MAZDA 3 2.0 Luxury Safety+Cuero Blanco+Navegador 120,Turisme,105
25658,MAZDA 3 2.0 Luxury Safety+Cuero+Navegador 165,Turisme,105
25659,MAZDA 3 2.0 Luxury Safety+Navegador 120,Turisme,105
25660,MAZDA 3 2.0 Luxury Safety+Navegador 165,Turisme,105
25661,MAZDA 3 2.0 Luxury Safety+Navegador Aut. 120,Turisme,105
25662,MAZDA 3 2.0 SKYACTIV-G 122 Evolution 6V 5p,Turisme,105
25663,MAZDA 3 2.0 SKYACTIV-G 122 Evolution Aut. 6V 5p,Turisme,105
25664,MAZDA 3 2.0 SKYACTIV-G 122 Origin 6V 5p,Turisme,105
25665,MAZDA 3 2.0 SKYACTIV-G 122 Zenith 6V 5p,Turisme,105
25666,MAZDA 3 2.0 SKYACTIV-G 122 Zenith Aut. 6V 5p,Turisme,105
25667,MAZDA 3 2.0 Skyactiv-G Luxury 120 5p,Turisme,105
25668,MAZDA 3 2.0 Skyactiv-G Style 120 5p,Turisme,105
25669,MAZDA 3 2.0 Sportive,Turisme,105
25670,MAZDA 3 2.0 Sportive (2003),Turisme,105
25671,MAZDA 3 2.0 Sportive (2006),Turisme,105
25672,MAZDA 3 2.0 Sportive +,Turisme,105
25673,MAZDA 3 2.0 Sportive i-Stop,Turisme,105
25674,MAZDA 3 2.0 Sportive kendo,Turisme,105
25675,MAZDA 3 2.0 Sportive kendo +,Turisme,105
25676,MAZDA 3 2.0 Sportive Premium,Turisme,105
25677,MAZDA 3 2.0 Style 120,Turisme,105
25678,MAZDA 3 2.0 Style 165,Turisme,105
25679,MAZDA 3 2.0 Style Aut. 120,Turisme,105
25680,MAZDA 3 2.0 Style Confort / Navegador / Trend 165,Turisme,105
25681,MAZDA 3 2.0 Style Confort / Navegador / Trend Aut. 120,Turisme,105
25682,MAZDA 3 2.0 Style Confort 120,Turisme,105
25683,MAZDA 3 2.0 Style Confort 165,Turisme,105
25684,MAZDA 3 2.0 Style Confort Aut. 120,Turisme,105
25685,MAZDA 3 2.0 Style Confort+Navegador / Trend+Navegador 120,Turisme,105
25686,MAZDA 3 2.0 Style Confort+Navegador / Trend+Navegador 165,Turisme,105
25687,MAZDA 3 2.0 Style Confort+Navegador / Trend+Navegador Aut.120,Turisme,105
25688,MAZDA 3 2.0 Style Confort+Navegador 120,Turisme,105
25689,MAZDA 3 2.0 Style Confort+Navegador 165,Turisme,105
25690,MAZDA 3 2.0 Style Confort+Navegador Aut. 120,Turisme,105
25691,MAZDA 3 2.0 Style Confort+Visual 120,Turisme,105
25692,MAZDA 3 2.0 Style Confort+Visual 165,Turisme,105
25693,MAZDA 3 2.0 Style Confort+Visual Aut. 120,Turisme,105
25694,MAZDA 3 2.0 Style Confort+Visual+Navegador 120,Turisme,105
25695,MAZDA 3 2.0 Style Confort+Visual+Navegador 165,Turisme,105
25696,MAZDA 3 2.0 Style Confort+Visual+Navegador Aut. 120,Turisme,105
25697,MAZDA 3 2.0 Style Navegador / Trend 120,Turisme,105
25698,MAZDA 3 2.0 Style Navegador 120,Turisme,105
25699,MAZDA 3 2.0 Style Navegador 165,Turisme,105
25700,MAZDA 3 2.0 Style Navegador Aut. 120,Turisme,105
25701,MAZDA 3 2.0 Style Visual+Confort / Visual+Trend 165,Turisme,105
25702,MAZDA 3 2.0 Style Visual+Confort +Navegador/Visual+Trend+Navegador 165,Turisme,105
25703,MAZDA 3 2.0 Style Visual+Confort 120,Turisme,105
25704,MAZDA 3 2.0 Style Visual+Navegador 120,Turisme,105
25705,MAZDA 3 2.0 Style Visual+Trend 120,Turisme,105
25706,MAZDA 3 2.0 Style Visual+Trend+Navegador 120,Turisme,105
25707,MAZDA 3 2.0 Style/ i-ELOOP Style 165,Turisme,105
25708,MAZDA 3 2.2 CRTD Luxury,Turisme,105
25709,MAZDA 3 2.2 CRTD Luxury (2009),Turisme,105
25710,MAZDA 3 2.2 CRTD Sportive,Turisme,105
25711,MAZDA 3 2.2 CRTD Sportive (2009),Turisme,105
25712,MAZDA 3 2.2 CRTD Sportive 185,Turisme,105
25713,MAZDA 3 2.2 CRTD Sportive 185 (2009),Turisme,105
25714,MAZDA 3 2.2 CRTD Sportive Premium,Turisme,105
25715,MAZDA 3 2.2 CRTD Sportive Premium 185,Turisme,105
25716,MAZDA 3 2.2 Luxury,Turisme,105
25717,MAZDA 3 2.2 Luxury Aut,Turisme,105
25718,MAZDA 3 2.2 Luxury Cuero blanco,Turisme,105
25719,MAZDA 3 2.2 Luxury Cuero blanco+Navegador,Turisme,105
25720,MAZDA 3 2.2 Luxury Navegador,Turisme,105
25721,MAZDA 3 2.2 Luxury Navegador Aut,Turisme,105
25722,MAZDA 3 2.2 Luxury Safety,Turisme,105
25723,MAZDA 3 2.2 Luxury Safety Aut,Turisme,105
25724,MAZDA 3 2.2 Luxury Safety+Cuero,Turisme,105
25725,MAZDA 3 2.2 Luxury Safety+Cuero Beige,Turisme,105
25726,MAZDA 3 2.2 Luxury Safety+Cuero Beige+Navegador,Turisme,105
25727,MAZDA 3 2.2 Luxury Safety+Cuero blanco,Turisme,105
25728,MAZDA 3 2.2 Luxury Safety+Cuero blanco+Navegador,Turisme,105
25729,MAZDA 3 2.2 Luxury Safety+Cuero+Navegador,Turisme,105
25730,MAZDA 3 2.2 Luxury Safety+Navegador,Turisme,105
25731,MAZDA 3 2.2 Luxury Safety+Navegador Aut,Turisme,105
25732,MAZDA 3 2.2 Style,Turisme,105
25733,MAZDA 3 2.2 Style Aut,Turisme,105
25734,MAZDA 3 2.2 Style Confort,Turisme,105
25735,MAZDA 3 2.2 Style Confort / Navegador / Trend,Turisme,105
25736,MAZDA 3 2.2 Style Confort / Navegador / Trend Aut,Turisme,105
25737,MAZDA 3 2.2 Style Confort Aut,Turisme,105
25738,MAZDA 3 2.2 Style Confort+Navegador,Turisme,105
25739,MAZDA 3 2.2 Style Confort+Navegador / Trend+Navegador,Turisme,105
25740,MAZDA 3 2.2 Style Confort+Navegador / Trend+Navegador Aut,Turisme,105
25741,MAZDA 3 2.2 Style Confort+Navegador Aut,Turisme,105
25742,MAZDA 3 2.2 Style Confort+Visual,Turisme,105
25743,MAZDA 3 2.2 Style Confort+Visual Aut,Turisme,105
25744,MAZDA 3 2.2 Style Confort+Visual+Navegador,Turisme,105
25745,MAZDA 3 2.2 Style Confort+Visual+Navegador Aut,Turisme,105
25746,MAZDA 3 2.2 Style Navegador,Turisme,105
25747,MAZDA 3 2.2 Style Navegador Aut,Turisme,105
25748,MAZDA 3 2.3 DISI MPS,Turisme,105
25749,MAZDA 3 2.3 DISI MPS (2006),Turisme,105
25750,MAZDA 3 2.3 MPS,Turisme,105
25751,MAZDA 3 DE1.5 77 kW (105 cv) 6MT 5HB Black Tech Edition,Turisme,105
25752,MAZDA 3 DE1.5 77 kW (105 cv) 6MT 5HB Evolution,Turisme,105
25753,MAZDA 3 DE1.5 77 kW (105 cv) 6MT 5HB Evolution (Navi),Turisme,105
25754,MAZDA 3 DE1.5 77 kW (105 cv) 6MT 5HB Origin,Turisme,105
25755,MAZDA 3 DE1.5 77 kW (105 cv) 6MT 5HB Origin (Navi),Turisme,105
25756,MAZDA 3 DE1.5 77 kW (105 cv) 6MT 5HB Zenith White,Turisme,105
25757,MAZDA 3 DE1.5 77 kW (105 cv) 6MT SDN Evolution,Turisme,105
25758,MAZDA 3 DE1.5 77 kW (105 cv) 6MT SDN Evolution (Navi),Turisme,105
25759,MAZDA 3 DE1.5 77 kW (105 cv) 6MT SDN Origin,Turisme,105
25760,MAZDA 3 DE1.5 77 kW (105 cv) 6MT SDN Origin (Navi),Turisme,105
25761,MAZDA 3 DE1.5 77 kW (105 cv) 6MT SDN Zenith,Turisme,105
25762,MAZDA 3 DE2.2 110 kW (150 cv) 6AT 5HB Zenith,Turisme,105
25763,MAZDA 3 DE2.2 110 kW (150 cv) 6MT 5HB Black Tech Edition,Turisme,105
25764,MAZDA 3 DE2.2 110 kW (150 cv) 6MT 5HB Evolution,Turisme,105
25765,MAZDA 3 DE2.2 110 kW (150 cv) 6MT 5HB Evolution (Navi),Turisme,105
25766,MAZDA 3 DE2.2 110 kW (150 cv) 6MT 5HB Origin,Turisme,105
25767,MAZDA 3 DE2.2 110 kW (150 cv) 6MT 5HB Origin (Navi),Turisme,105
25768,MAZDA 3 DE2.2 110 kW (150 cv) 6MT 5HB Zenith White,Turisme,105
25769,MAZDA 3 DE2.2 110 kW (150 cv) 6MT 5HB Zenith White + Safety,Turisme,105
25770,MAZDA 3 DE2.2 110 kW (150 cv) 6MT SDN Evolution,Turisme,105
25771,MAZDA 3 DE2.2 110 kW (150 cv) 6MT SDN Evolution (Navi),Turisme,105
25772,MAZDA 3 DE2.2 110 kW (150 cv) 6MT SDN Origin,Turisme,105
25773,MAZDA 3 DE2.2 110 kW (150 cv) 6MT SDN Origin (Navi),Turisme,105
25774,MAZDA 3 DE2.2 110 kW (150 cv) 6MT SDN Zenith,Turisme,105
25775,MAZDA 3 DE2.2 110 kW (150 cv) 6MT SDN Zenith White + Safety,Turisme,105
25776,MAZDA 3 GE2.0 121 kW (165 cv) 6MT 5HB Black Tech Edition,Turisme,105
25777,MAZDA 3 GE2.0 88 kW (120 cv) 6AT 5HB Zenith,Turisme,105
25778,MAZDA 3 GE2.0 88 kW (120 cv) 6AT SDN Zenith,Turisme,105
25779,MAZDA 3 GE2.0 88 kW (120 cv) 6MT 5HB Black Tech Edition,Turisme,105
25780,MAZDA 3 GE2.0 88 kW (120 cv) 6MT 5HB Evolution,Turisme,105
25781,MAZDA 3 GE2.0 88 kW (120 cv) 6MT 5HB Evolution (Navi),Turisme,105
25782,MAZDA 3 GE2.0 88 kW (120 cv) 6MT 5HB Origin,Turisme,105
25783,MAZDA 3 GE2.0 88 kW (120 cv) 6MT 5HB Origin (Navi),Turisme,105
25784,MAZDA 3 GE2.0 88 kW (120 cv) 6MT 5HB Zenith White + Safety,Turisme,105
25785,MAZDA 3 GE2.0 88 kW (120 cv) 6MT SDN Evolution,Turisme,105
25786,MAZDA 3 GE2.0 88 kW (120 cv) 6MT SDN Evolution (Navi),Turisme,105
25787,MAZDA 3 GE2.0 88 kW (120 cv) 6MT SDN Origin,Turisme,105
25788,MAZDA 3 GE2.0 88 kW (120 cv) 6MT SDN Origin (Navi),Turisme,105
25789,MAZDA 3 GE2.0 88 kW (120 cv) 6MT SDN Zenith,Turisme,105
25790,MAZDA 3 GE2.0 88 kW (120 cv) 6MT SDN Zenith White + Safety,Turisme,105
25791,MAZDA 3 Sedan 1.6 Active +,Turisme,105
25792,MAZDA 3 Sedan 1.6 Active + Active,Turisme,105
25793,MAZDA 3 Sedan 1.6 Active + kendo,Turisme,105
25794,MAZDA 3 Sedan 1.6 CRTD Active,Turisme,105
25795,MAZDA 3 Sedan 1.6 CRTD Active + kendo,Turisme,105
29587,CLC 200 CDI Aut,Turisme,108
25796,MAZDA 3 Sedan 1.6 CRTD Active+,Turisme,105
25797,MAZDA 3 Sedan 1.6 CRTD Active+ / Active+ DPF,Turisme,105
25798,MAZDA 3 Sedan 1.6 CRTD Sportive,Turisme,105
25799,MAZDA 3 Sedan 1.6 CRTD Sportive / Sportive DPF,Turisme,105
25800,MAZDA 3 Sedan 1.6 CRTD Sportive kendo,Turisme,105
25801,MAZDA 3 Sedan 1.6 VVT Active,Turisme,105
25802,MAZDA 3 Sedan 1.6 VVT Active +,Turisme,105
25803,MAZDA 3 Sedan 1.6 VVT Active + Aut,Turisme,105
25804,MAZDA 3 Sedan 1.8 SKYACTIV-D 116 Evolution 6V 4p,Turisme,105
25805,MAZDA 3 Sedan 1.8 SKYACTIV-D 116 Origin 6V 4p,Turisme,105
25806,MAZDA 3 Sedan 2.0 CRTD Active+,Turisme,105
25807,MAZDA 3 Sedan 2.0 CRTD Sportive,Turisme,105
25808,MAZDA 3 Sedan 2.0 CRTD Sportive kendo,Turisme,105
25809,MAZDA 3 Sedan 2.0 CRTD Sportive kendo +,Turisme,105
25810,MAZDA 3 Sedan 2.0 SKYACTIV-G 122 Evolution 6V 4p,Turisme,105
25811,MAZDA 3 Sedan 2.0 SKYACTIV-G 122 Evolution Aut. 6V 4p,Turisme,105
25812,MAZDA 3 Sedan 2.0 SKYACTIV-G 122 Origin 6V 4p,Turisme,105
25813,MAZDA 3 Sedan 2.0 SKYACTIV-G 122 Zenith 6V 4p,Turisme,105
25814,MAZDA 3 Sedan 2.0 SKYACTIV-G 122 Zenith Aut. 6V 4p,Turisme,105
25815,MAZDA 3 Sedan 2.0 Sportive,Turisme,105
25816,MAZDA 3 Sedan 2.0 Sportive kendo,Turisme,105
25817,MAZDA 3 Sedan 2.0 Sportive kendo +,Turisme,105
25818,MAZDA 3 Sedán SKYACTIV-G 2.0 90 kW (122 CV) AT Zenith Safety,Turisme,105
25819,MAZDA 3 Sedán SKYACTIV-G 2.0 90 kW (122 CV) AT Zenith Safety Black,Turisme,105
25820,MAZDA 3 Sedán SKYACTIV-G 2.0 90 kW (122 CV) MT Zenith Safety,Turisme,105
25821,MAZDA 3 Sedán SKYACTIV-G 2.0 90 kW (122 CV) MT Zenith Safety Black,Turisme,105
25822,MAZDA 3 Sedán SKYACTIV-X 2.0 132 kW (180 CV) AT Evolution-X,Turisme,105
25823,MAZDA 3 Sedán SKYACTIV-X 2.0 132 kW (180 CV) AT Origin-X,Turisme,105
25824,MAZDA 3 Sedán SKYACTIV-X 2.0 132 kW (180 CV) AT Zenith-X,Turisme,105
25825,MAZDA 3 Sedán SKYACTIV-X 2.0 132 kW (180 CV) AT Zenith-X Safety,Turisme,105
25826,MAZDA 3 Sedán SKYACTIV-X 2.0 132 kW (180 CV) AT Zenith-X Safety Black,Turisme,105
25827,MAZDA 3 Sedán SKYACTIV-X 2.0 132 kW (180 CV) AT Zenith-X Safety White,Turisme,105
25828,MAZDA 3 Sedán SKYACTIV-X 2.0 132 kW (180 CV) MT Evolution-X,Turisme,105
25829,MAZDA 3 Sedán SKYACTIV-X 2.0 132 kW (180 CV) MT Origin-X,Turisme,105
25830,MAZDA 3 Sedán SKYACTIV-X 2.0 132 kW (180 CV) MT Zenith-X,Turisme,105
25831,MAZDA 3 Sedán SKYACTIV-X 2.0 132 kW (180 CV) MT Zenith-X Safety,Turisme,105
25832,MAZDA 3 Sedán SKYACTIV-X 2.0 132 kW (180 CV) MT Zenith-X Safety Black,Turisme,105
25833,MAZDA 3 Sedán SKYACTIV-X 2.0 132 kW (180 CV) MT Zenith-X Safety White,Turisme,105
25834,MAZDA 3 SKYACTIV-G 2.0 90 kW (122 CV) AT Zenith Safety,Turisme,105
25835,MAZDA 3 SKYACTIV-G 2.0 90 kW (122 CV) AT Zenith Safety Black,Turisme,105
25836,MAZDA 3 SKYACTIV-G 2.0 90 kW (122 CV) MT Zenith Safety,Turisme,105
25837,MAZDA 3 SKYACTIV-G 2.0 90 kW (122 CV) MT Zenith Safety Black,Turisme,105
25838,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) AT Evolution-X,Turisme,105
25839,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) AT Origin-X,Turisme,105
25840,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) AT Zenith-X,Turisme,105
25841,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) AT Zenith-X Safety,Turisme,105
25842,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) AT Zenith-X Safety Black,Turisme,105
25843,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) AT Zenith-X Safety Red,Turisme,105
25844,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) AWD AT Zenith-X Safety,Turisme,105
25845,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) AWD AT Zenith-X Safety Black,Turisme,105
25846,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) AWD AT Zenith-X Safety Red,Turisme,105
25847,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) AWD MT Zenith-X Safety,Turisme,105
25848,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) AWD MT Zenith-X Safety Black,Turisme,105
25849,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) AWD MT Zenith-X Safety Red,Turisme,105
25850,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) MT Evolution-X,Turisme,105
25851,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) MT Origin-X,Turisme,105
25852,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) MT Zenith-X,Turisme,105
25853,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) MT Zenith-X Safety,Turisme,105
25854,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) MT Zenith-X Safety Black,Turisme,105
25855,MAZDA 3 SKYACTIV-X 2.0 132 kW (180 CV) MT Zenith-X Safety Red,Turisme,105
25856,MAZDA 3 SportSedan 1.5 Luxury,Turisme,105
25857,MAZDA 3 SportSedan 1.5 Luxury Cuero,Turisme,105
25858,MAZDA 3 SportSedan 1.5 Luxury Cuero Beige,Turisme,105
25859,MAZDA 3 SportSedan 1.5 Luxury Cuero Beige+Navegador,Turisme,105
25860,MAZDA 3 SportSedan 1.5 Luxury Cuero+Navegador,Turisme,105
25861,MAZDA 3 SportSedan 1.5 Luxury Navegador,Turisme,105
25862,MAZDA 3 SportSedan 1.5 Style,Turisme,105
25863,MAZDA 3 SportSedan 1.5 Style Comfort,Turisme,105
25864,MAZDA 3 SportSedan 1.5 Style Comfort+Navegador,Turisme,105
25865,MAZDA 3 SportSedan 1.5 Style Comfort+Visual,Turisme,105
25866,MAZDA 3 SportSedan 1.5 Style Comfort+Visual+Navegador,Turisme,105
25867,MAZDA 3 SportSedan 1.5 Style Confort,Turisme,105
25868,MAZDA 3 SportSedan 1.5 Style Confort / Navegador / Trend,Turisme,105
25869,MAZDA 3 SportSedan 1.5 Style Confort+Nav. / Trend+Navegador,Turisme,105
25870,MAZDA 3 SportSedan 1.5 Style Confort+Navegador,Turisme,105
25871,MAZDA 3 SportSedan 1.5 Style Confort+Navegador 105 Cv,Turisme,105
25872,MAZDA 3 SportSedan 1.5 Style Confort+Visual,Turisme,105
25873,MAZDA 3 SportSedan 1.5 Style Confort+Visual 105 Cv,Turisme,105
25874,MAZDA 3 SportSedan 1.5 Style Confort+Visual+Navegador,Turisme,105
25875,MAZDA 3 SportSedan 1.5 Style Confort+Visual+Navegador 105 Cv,Turisme,105
25876,MAZDA 3 SportSedan 1.5 Style Navegador,Turisme,105
25877,MAZDA 3 SportSedan 1.5 Style Navegador 105 Cv,Turisme,105
25878,MAZDA 3 SportSedan 1.6 Active,Turisme,105
25879,MAZDA 3 SportSedan 1.6 Active (2009),Turisme,105
25880,MAZDA 3 SportSedan 1.6 Active +,Turisme,105
25881,MAZDA 3 SportSedan 1.6 CRTD Active,Turisme,105
25882,MAZDA 3 SportSedan 1.6 CRTD Active (2009),Turisme,105
25883,MAZDA 3 SportSedan 1.6 CRTD Active +,Turisme,105
25884,MAZDA 3 SportSedan 1.6 CRTD Mirai,Turisme,105
25885,MAZDA 3 SportSedan 1.6 CRTD Pulse,Turisme,105
25886,MAZDA 3 SportSedan 1.6 CRTD Pulse (2009),Turisme,105
